"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 0 0.5 4 1 -0.0266957103321575 0.0266957103321575 0.000803082302449331 FALSE ""
100 0.5 0.25 5 2 0.409382347948518 0.0906176520514819 0.144987453941801 FALSE ""
100 0 1 4 3 0.00879970656244196 0.00879970656244196 0.000111393373962599 FALSE ""
250 1 0.5 4 4 1.06432214436909 0.0643221443690922 0.559067304203742 FALSE ""
50 0.5 1 5 5 0.46003033828199 0.0399696617180098 0.178221692612761 FALSE ""
100 1 0.25 2 6 1.05063866845411 0.0506386684541076 0.602994767018938 FALSE ""
250 0 0.25 5 7 0.00754970899072546 0.00754970899072546 6.28347700552774e-05 FALSE ""
50 1 0.5 5 8 1.10637495685923 0.106374956859231 0.65718434410142 FALSE ""
250 1 0.5 1 9 1.04709124528634 0.0470912452863448 0.485211013062115 FALSE ""
250 0 0.25 3 10 -0.00603392128069203 0.00603392128069203 4.40075761963468e-05 FALSE ""
50 0 1 3 11 -0.133618664177692 0.133618664177692 0.0152505110477765 FALSE ""
250 1 1 5 12 0.93965894778883 0.0603410522111701 0.428973275038195 FALSE ""
250 0 0.5 1 13 0.177662136033019 0.177662136033019 0.0310058529421329 FALSE ""
250 0.5 1 5 14 0.396207524190656 0.103792475809344 0.140440394934527 FALSE ""
50 1 1 4 15 1.07542876444047 0.075428764440469 0.489855993609442 FALSE ""
250 0.5 0.5 2 16 0.570763425270712 0.0707634252707119 0.230641110523384 FALSE ""
50 0.5 0.25 4 17 0.479483631918084 0.0205163680819163 0.199259221388824 FALSE ""
100 0.5 1 1 18 0.467217320678299 0.032782679321701 0.197375934548051 FALSE ""
50 1 0.25 4 19 0.930773781178562 0.0692262188214382 0.323152998118886 FALSE ""
50 0.5 1 3 20 0.636272161119951 0.136272161119951 0.329737039952385 FALSE ""
250 1 0.25 2 21 0.909282911331488 0.0907170886685117 0.449337506407567 FALSE ""
50 1 0.25 1 22 1.14644886902143 0.146448869021431 0.5449712119056 FALSE ""
50 1 1 2 23 0.806544807892561 0.193455192107439 0.419578371498904 FALSE ""
250 0.5 0.5 1 24 0.455530513481414 0.044469486518586 0.139011546217581 FALSE ""
50 0.5 0.5 4 25 0.672719230243411 0.172719230243411 0.265366060255833 FALSE ""
100 0 0.25 1 26 0.0290713077720165 0.0290713077720165 0.000921365494098359 FALSE ""
50 0 0.5 4 27 -0.0147211785341828 0.0147211785341828 0.000118959520680301 FALSE ""
250 1 0.25 4 28 1.04889150172951 0.0488915017295128 0.589365915521639 FALSE ""
50 0.5 1 2 29 0.218463187371293 0.281536812628707 0.0768824942563607 FALSE ""
100 0.5 0.5 5 30 0.616982390720419 0.116982390720419 0.285829728035082 FALSE ""
50 0 1 5 31 -0.060745445568731 0.060745445568731 0.00409033701787006 FALSE ""
250 0 1 4 32 0.0239661597040606 0.0239661597040606 0.000528665313700981 FALSE ""
100 1 0.25 1 33 1.07434454469744 0.074344544697438 0.517632551164525 FALSE ""
50 0.5 1 1 34 0.317495547215257 0.182504452784743 0.117689007415666 FALSE ""
50 0 0.25 5 35 0.0300107555047155 0.0300107555047155 0.00112135540164866 FALSE ""
50 1 0.5 2 36 1.03661876891661 0.0366187689166064 0.517569610054287 FALSE ""
100 0 0.25 4 37 -0.119081902329642 0.119081902329642 0.0184860424369071 FALSE ""
250 0 0.25 4 38 -0.0262441455788577 0.0262441455788577 0.000868716167406754 FALSE ""
