"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 1 0.25 2 84 0.917139089940971 0.082860910059029 0.396908290752204 FALSE ""
250 0.5 0.25 4 85 0.510108755980235 0.010108755980235 0.210701782662408 FALSE ""
50 0.5 0.25 2 86 0.353544471271607 0.146455528728393 0.0598010697513705 FALSE ""
100 0 0.25 2 87 -0.236154918876272 0.236154918876272 0.0534375104374505 FALSE ""
50 0.5 0.25 4 88 0.391115068187795 0.108884931812205 0.139983462286851 FALSE ""
100 1 1 5 89 0.956521168516502 0.0434788314834975 0.389693025628712 FALSE ""
250 1 0.5 3 90 0.97265119380382 0.0273488061961803 0.491322898992535 FALSE ""
100 0 0.5 1 91 -0.21942386710564 0.21942386710564 0.0430993315788753 FALSE ""
250 0.5 0.5 1 92 0.588369923673417 0.0883699236734172 0.231237556453447 FALSE ""
250 0.5 0.5 3 93 0.41621516027844 0.0837848397215601 0.167623735731686 FALSE ""
100 0 0.5 4 94 0.00383534315209432 0.00383534315209432 1.46902319315278e-05 FALSE ""
50 1 0.5 2 95 0.960535893719938 0.0394641062800616 0.458329746492647 FALSE ""
50 0 0.25 2 96 0.184800597017042 0.184800597017042 0.021512532406942 FALSE ""
50 0.5 1 1 97 0.689097066113634 0.189097066113634 0.216327822472753 FALSE ""
50 1 1 2 98 1.0281347975219 0.0281347975218977 0.421737340468234 FALSE ""
50 0 0.25 5 99 -0.0290256581995915 0.0290256581995915 0.000874091031635513 FALSE ""
50 1 0.25 5 100 1.06026790462757 0.0602679046275705 0.57809771776059 FALSE ""
100 1 0.25 3 101 1.01698634910228 0.0169863491022832 0.435857839610981 FALSE ""
250 1 1 2 102 0.932313032202231 0.0676869677977691 0.440615929582238 FALSE ""
100 0.5 0.25 5 103 0.55187324337442 0.0518732433744203 0.260897268441064 FALSE ""
250 1 1 5 104 0.92938715582933 0.0706128441706703 0.427831302721777 FALSE ""
250 1 0.5 5 105 1.05557192084765 0.0555719208476471 0.565543791090319 FALSE ""
250 0 0.5 5 106 -0.0911238866772969 0.0911238866772969 0.0105980344296379 FALSE ""
250 0 0.5 2 107 -0.0113647521452377 0.0113647521452377 0.00012048534380088 FALSE ""
50 1 0.25 4 108 0.996080962491679 0.00391903750832068 0.488605661598577 FALSE ""
250 0 0.5 4 109 0.0377415888713413 0.0377415888713413 0.001560285083292 FALSE ""
100 1 0.5 2 110 0.849265583204244 0.150734416795756 0.384890026715027 FALSE ""
100 0.5 0.25 3 111 0.455487318680845 0.0445126813191554 0.17040166138816 FALSE ""
100 0.5 0.25 1 112 0.427778998511111 0.0722210014888894 0.177917160257733 FALSE ""
50 0 1 1 113 -0.021758378517166 0.021758378517166 0.000951679167840355 FALSE ""
100 0 0.25 5 114 -0.0378105745525261 0.0378105745525261 0.00214792219382336 FALSE ""
250 1 1 3 115 1.06062330333658 0.0606233033365822 0.608054133850615 FALSE ""
100 0.5 0.5 5 116 0.559338077809001 0.0593380778090012 0.29836941055291 FALSE ""
100 1 0.25 5 117 1.01414798363524 0.0141479836352447 0.498857733775224 FALSE ""
250 1 1 4 118 1.0254709464592 0.0254709464592049 0.508690724741445 FALSE ""
50 0.5 0.5 2 119 0.33961546172014 0.16038453827986 0.152623803187586 FALSE ""
50 0.5 0.25 1 120 0.359908731048302 0.140091268951698 0.106314342411216 FALSE ""
100 0 1 3 121 -0.106357877509684 0.106357877509684 0.00985330042563609 FALSE ""
100 1 0.5 3 122 0.860950134591425 0.139049865408575 0.443736934612678 FALSE ""
100 0 0.25 4 123 0.0186074102020621 0.0186074102020621 0.000371971079290242 FALSE ""
50 0 1 5 124 0.20525066804194 0.20525066804194 0.0475572359963153 FALSE ""
100 0.5 0.5 2 125 0.503835369130899 0.00383536913089921 0.198646150776714 FALSE ""
250 0.5 0.5 4 126 0.484445496670654 0.015554503329346 0.230338728594809 FALSE ""
100 0.5 1 3 127 0.627498941186981 0.127498941186981 0.251499584616266 FALSE ""
100 1 0.25 4 128 0.96042728986921 0.0395727101307904 0.488603410298641 FALSE ""
100 0.5 0.25 4 129 0.702034048977573 0.202034048977573 0.285152686712564 FALSE ""
50 0 1 4 130 0.364968359897423 0.364968359897423 0.106817411669312 FALSE ""
250 1 0.5 2 131 1.03614684530827 0.0361468453082696 0.526933547132625 FALSE ""
50 1 0.25 2 132 0.756787409576875 0.243212590423125 0.368445803154151 FALSE ""
250 0.5 1 3 133 0.503948952617017 0.00394895261701655 0.164741464055497 FALSE ""
100 0 0.5 2 134 0.116153951402078 0.116153951402078 0.015857056638852 FALSE ""
50 0 0.5 4 135 -0.164028985207027 0.164028985207027 0.023395596697228 FALSE ""
