"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 0.5 0.5 4 25 0.470726578901597 0.0292734210984028 0.21336431895762 FALSE ""
50 0 1 1 26 -0.144320408687217 0.144320408687217 0.014607125013843 FALSE ""
100 1 1 3 27 1.04899579946518 0.0489957994651782 0.585410092156446 FALSE ""
250 0 0.25 4 28 -0.0452533683973937 0.0452533683973937 0.00184664666653757 FALSE ""
50 1 0.5 4 29 0.935923708616332 0.0640762913836678 0.557020837705303 FALSE ""
250 0 0.5 2 30 0.0331677821938769 0.0331677821938769 0.00113115158096524 FALSE ""
50 0 0.25 3 31 -0.00746311820633841 0.00746311820633841 7.0591453843037e-05 FALSE ""
100 0.5 0.25 5 32 0.563150268405867 0.0631502684058675 0.230307599556434 FALSE ""
50 0 0.5 3 33 -0.0813667821564672 0.0813667821564672 0.00506113064532982 FALSE ""
250 1 0.5 1 34 1.00878845673635 0.00878845673635209 0.497577202309797 FALSE ""
50 1 1 5 35 1.05141341164315 0.0514134116431508 0.619362852196564 FALSE ""
100 0 0.5 2 36 -0.0211113026070245 0.0211113026070245 0.000432550795190481 FALSE ""
100 0.5 0.5 3 37 0.456862125472724 0.0431378745272762 0.141652842853616 FALSE ""
50 0.5 0.5 5 38 0.479806502731533 0.0201934972684674 0.185131714694569 FALSE ""
100 0.5 0.25 4 39 0.579219890912455 0.0792198909124546 0.228841299860353 FALSE ""
250 0.5 0.25 2 40 0.457068931502719 0.0429310684972809 0.205470439078134 FALSE ""
250 0 0.25 2 41 0.00378219496165571 0.00378219496165571 1.18614484053277e-05 FALSE ""
50 0 1 3 42 0.179094110683092 0.179094110683092 0.0470707263076942 FALSE ""
50 0.5 0.5 3 43 0.463900976497845 0.0360990235021546 0.21157565822782 FALSE ""
50 1 0.25 5 44 0.888007130022464 0.111992869977536 0.465386672125724 FALSE ""
100 0.5 0.5 2 45 0.500057661385092 5.76613850924446e-05 0.191851619341407 FALSE ""
100 1 0.5 5 46 0.887322031230251 0.112677968769749 0.428255442907381 FALSE ""
100 0 0.25 3 47 -0.0323294802734611 0.0323294802734611 0.00119999123742991 FALSE ""
250 0.5 0.25 4 48 0.479713439829937 0.020286560170063 0.196761129148345 FALSE ""
100 0 0.5 3 49 0.0775753665327903 0.0775753665327903 0.00896667555986304 FALSE ""
100 0 0.5 1 50 -0.0701137751021587 0.0701137751021587 0.00661584717515044 FALSE ""
250 1 1 3 51 0.968609221192794 0.0313907788072061 0.471242036259491 FALSE ""
250 0 0.5 1 52 0.0177828855502678 0.0177828855502678 0.000350937703523501 FALSE ""
100 0 0.5 5 53 0.189483143450949 0.189483143450949 0.0289879880611266 FALSE ""
50 0 0.5 2 54 -0.0476813473022517 0.0476813473022517 0.00195265130827388 FALSE ""
250 1 0.25 3 55 1.01795293016652 0.0179529301665247 0.517855541231605 FALSE ""
250 0.5 1 5 56 0.528704803787241 0.0287048037872411 0.188506062804514 FALSE ""
50 1 1 3 57 1.29025891140143 0.290258911401427 0.555892203427228 FALSE ""
50 1 0.5 5 58 0.994563452043461 0.00543654795653914 0.472036793117332 FALSE ""
100 1 0.5 2 59 1.041171993824 0.0411719938239989 0.477036800359899 FALSE ""
50 0.5 0.25 1 60 0.443403453806637 0.0565965461933629 0.119066865645239 FALSE ""
50 0 0.25 2 61 -0.0691179400882019 0.0691179400882019 0.0065076117334628 FALSE ""
50 0 0.25 4 62 0.0904376950219899 0.0904376950219899 0.00741503583891422 FALSE ""
250 0 0.25 3 63 0.0275412342849717 0.0275412342849717 0.000571131479995 FALSE ""
50 0.5 1 3 64 0.691151331467705 0.191151331467705 0.28524690015491 FALSE ""
100 0 0.25 5 65 0.0947754206769558 0.0947754206769558 0.00983674846513961 FALSE ""
250 0 1 2 66 0.0246573705299134 0.0246573705299134 0.000650088863512965 FALSE ""
100 1 0.25 3 67 1.0496534536318 0.0496534536318027 0.580490598075428 FALSE ""
50 0.5 0.5 4 68 0.596115757528064 0.0961157575280637 0.38700896261904 FALSE ""
50 0 0.25 1 69 0.171703115581163 0.171703115581163 0.0452933872936589 FALSE ""
50 1 1 4 70 0.950764235098474 0.0492357649015256 0.519730038237522 FALSE ""
250 1 0.25 5 71 0.968605418571505 0.0313945814284954 0.464275486059244 FALSE ""
100 0.5 1 2 72 0.569426998948303 0.0694269989483026 0.307473463246772 FALSE ""
50 1 0.5 2 73 0.829753336290051 0.170246663709949 0.325910815598382 FALSE ""
250 0.5 0.25 5 74 0.571410926752468 0.0714109267524684 0.257872701513959 FALSE ""
250 0 1 3 75 0.0705718778058372 0.0705718778058372 0.00508300513905111 FALSE ""
100 0.5 1 1 76 0.536382824526786 0.0363828245267861 0.213458923073544 FALSE ""
50 0 0.25 5 77 0.103647690599554 0.103647690599554 0.0123315981155583 FALSE ""
50 1 0.25 2 78 0.75156938941382 0.24843061058618 0.420708909908113 FALSE ""
100 1 0.5 4 79 1.18860441455192 0.188604414551923 0.619504836673048 FALSE ""
100 0 1 4 80 0.0707190287668295 0.0707190287668295 0.00586292348068155 FALSE ""
100 1 1 1 81 0.970822144152948 0.029177855847052 0.535133442969563 FALSE ""
100 1 1 2 82 1.18312075069411 0.183120750694109 0.537391047728697 FALSE ""
100 1 0.25 1 83 1.12960043156419 0.129600431564187 0.598353776072054 FALSE ""
250 0 0.25 1 84 0.00785099703332353 0.00785099703332353 6.51231579822434e-05 FALSE ""
50 1 0.25 3 85 1.19827944966354 0.198279449663541 0.618167507352654 FALSE ""
100 0.5 1 5 86 0.704729180992148 0.204729180992148 0.335784258081519 FALSE ""
50 0 0.5 4 87 0.0645386402061572 0.0645386402061572 0.00198588492664288 FALSE ""
50 0.5 0.25 4 88 0.343275145773301 0.156724854226699 0.122499485761655 FALSE ""
50 0 1 4 89 0.274704278143387 0.274704278143387 0.0446248667112074 FALSE ""
250 1 0.25 1 90 0.908401918629965 0.0915980813700346 0.42495902119135 FALSE ""
50 1 0.5 3 91 1.06908800045224 0.0690880004522425 0.569000320726188 FALSE ""
250 1 1 2 92 1.00554415471319 0.00554415471318737 0.473302641866009 FALSE ""
100 0.5 1 3 93 0.4832908762462 0.0167091237537996 0.227975491336773 FALSE ""
50 0.5 1 4 94 0.508697322465831 0.00869732246583088 0.155126347033992 FALSE ""
250 0.5 0.5 1 95 0.467214440941009 0.0327855590589907 0.189620341601849 FALSE ""
50 1 0.5 1 96 0.88396663581328 0.11603336418672 0.319933204510227 FALSE ""
100 1 1 5 97 1.25330367172659 0.253303671726591 0.66609391453454 FALSE ""
250 1 0.25 4 98 0.94883607758033 0.0511639224196703 0.48025792103598 FALSE ""
100 0 1 3 99 -0.0434427072674456 0.0434427072674456 0.00226381343865045 FALSE ""
50 0.5 0.25 2 100 0.678990217020703 0.178990217020703 0.380161387700101 FALSE ""
100 0.5 0.5 1 101 0.627204793768921 0.127204793768921 0.230206784115339 FALSE ""
100 0.5 1 4 102 0.246851121763612 0.253148878236388 0.055303989608826 FALSE ""
50 1 0.25 1 103 1.08778226945143 0.0877822694514299 0.474416335002032 FALSE ""
100 0 0.25 2 104 0.154610088694313 0.154610088694313 0.0264193005484006 FALSE ""
250 0.5 0.5 4 105 0.473530995196399 0.0264690048036005 0.203989723129939 FALSE ""
250 0 0.25 5 106 -0.0164240406142683 0.0164240406142683 0.000241773658484732 FALSE ""
250 1 0.5 3 107 0.807236508969109 0.192763491030891 0.368892989337425 FALSE ""
250 0.5 1 4 108 0.474676922919023 0.0253230770809771 0.213471909625888 FALSE ""
50 1 0.25 4 109 1.11013420697761 0.110134206977611 0.601491985715052 FALSE ""
100 0 0.25 4 110 -0.112639904666371 0.112639904666371 0.0163289327402581 FALSE ""
100 0.5 0.25 1 111 0.401448352424964 0.0985516475750358 0.164627485254076 FALSE ""
250 0.5 1 3 112 0.330982772505703 0.169017227494297 0.102955574411281 FALSE ""
250 1 0.25 2 113 1.04812281230603 0.0481228123060293 0.497563606241353 FALSE ""
50 0.5 1 5 114 0.455119722378429 0.0448802776215708 0.207501503922227 FALSE ""
100 0 1 1 115 -0.132119558941757 0.132119558941757 0.0167954482350985 FALSE ""
100 0 0.5 4 116 -0.022913344904761 0.022913344904761 0.000660164933254794 FALSE ""
250 1 0.5 2 117 0.96604000040944 0.0339599995905604 0.432297122203042 FALSE ""
250 1 1 4 118 0.957399250656612 0.0426007493433884 0.53842250539309 FALSE ""
250 0 0.5 4 119 -0.156293472591703 0.156293472591703 0.0226378774622873 FALSE ""
100 1 0.25 2 120 1.00229693899713 0.00229693899713057 0.479994140972941 FALSE ""
250 0.5 0.25 1 121 0.560138131021901 0.0601381310219012 0.241979184357765 FALSE ""
250 0 1 4 122 -0.0743276718568198 0.0743276718568198 0.00530501680334522 FALSE ""
50 0 1 2 123 -0.279405310485044 0.279405310485044 0.0601239229713303 FALSE ""
100 0 1 5 124 0.044823210911424 0.044823210911424 0.00170661620738263 FALSE ""
250 0 1 5 125 0.0227570392249013 0.0227570392249013 0.000563358954928641 FALSE ""
250 0.5 1 2 126 0.578331392955849 0.0783313929558492 0.319129886413503 FALSE ""
250 0 0.5 5 127 -0.0282234923880774 0.0282234923880774 0.000827136999581874 FALSE ""
50 0.5 1 1 128 0.466666054955874 0.0333339450441262 0.241721899834549 FALSE ""
100 0.5 0.5 5 129 0.448490688298047 0.0515093117019529 0.183518574993309 FALSE ""
250 0 1 1 130 -0.0435187874398064 0.0435187874398064 0.00190704444244481 FALSE ""
50 0 1 5 131 0.0380396062664236 0.0380396062664236 0.00225346426900032 FALSE ""
100 0 0.25 1 132 0.0768735701529631 0.0768735701529631 0.0055042990351998 FALSE ""
50 0 0.5 1 133 0.0975510200467705 0.0975510200467705 0.0158928424700348 FALSE ""
250 1 1 1 134 1.03845410242784 0.0384541024278402 0.504224675822696 FALSE ""
250 0.5 0.25 3 135 0.485785433542041 0.0142145664579588 0.182019072534313 FALSE ""
