"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
250 1 0.25 3 52 0.858977235224326 0.141022764775674 0.46446896753625 FALSE ""
50 1 0.5 1 53 1.20967064078322 0.209670640783223 0.725749152766246 FALSE ""
100 0 0.25 3 54 0.0181061991079191 0.0181061991079191 0.000232783310882062 FALSE ""
250 0 1 4 55 0.0632389010154474 0.0632389010154474 0.003724705821208 FALSE ""
100 1 0.5 3 56 1.07589321927444 0.0758932192744388 0.522917792309058 FALSE ""
250 0.5 0.25 4 57 0.518787360523443 0.0187873605234428 0.21682140276 FALSE ""
250 0 0.25 3 58 -0.0568702032140764 0.0568702032140764 0.00247420513680209 FALSE ""
100 0.5 0.25 3 59 0.364458811558427 0.135541188441573 0.0865277112908629 FALSE ""
50 0 0.5 5 60 0.0763758983190993 0.0763758983190993 0.00374712887136896 FALSE ""
100 0 0.25 2 61 -0.0130079857646006 0.0130079857646006 0.000174301042230895 FALSE ""
50 1 0.25 5 62 1.05401025282249 0.0540102528224899 0.516648093726375 FALSE ""
100 0 0.5 1 63 0.00237677080293384 0.00237677080293384 8.49531108945909e-06 FALSE ""
250 0 0.5 1 64 0.0559939665937535 0.0559939665937535 0.00330558500622267 FALSE ""
100 1 0.25 5 65 1.10799963061578 0.10799963061578 0.529705813590657 FALSE ""
250 0 1 3 66 0.0460994383605337 0.0460994383605337 0.00201319697753166 FALSE ""
50 0 1 5 67 0.145979260733324 0.145979260733324 0.0192748047986179 FALSE ""
250 1 0.5 5 68 1.00646429942354 0.00646429942353643 0.515993852011683 FALSE ""
50 0.5 0.5 3 69 0.723547421400946 0.223547421400946 0.285270604626895 FALSE ""
50 0 0.25 4 70 0.163647590037849 0.163647590037849 0.0368251213621429 FALSE ""
250 1 0.5 3 71 1.03527190170079 0.0352719017007943 0.523660107072381 FALSE ""
50 0 0.5 2 72 -0.0517464768961061 0.0517464768961061 0.00254637927191586 FALSE ""
100 0.5 1 4 73 0.476390393030651 0.0236096069693492 0.121516276806217 FALSE ""
250 0.5 0.25 2 74 0.488568770134603 0.0114312298653971 0.17390547429975 FALSE ""
50 1 0.5 3 75 0.89858343887509 0.10141656112491 0.451904329425891 FALSE ""
100 0.5 0.5 4 76 0.558166530477601 0.0581665304776009 0.243519638797442 FALSE ""
50 0.5 1 5 77 0.35487740585673 0.14512259414327 0.145263087003553 FALSE ""
250 0 0.25 4 78 0.0234474806002292 0.0234474806002292 0.000467624395694558 FALSE ""
100 0.5 0.5 3 79 0.453760464424754 0.0462395355752463 0.143637117855987 FALSE ""
50 0.5 0.5 5 80 0.407435555856824 0.0925644441431757 0.14533202644498 FALSE ""
50 1 0.5 5 81 0.897453163434561 0.102546836565439 0.435868098206412 FALSE ""
250 0 1 2 82 0.0610756382479989 0.0610756382479989 0.00368322377956804 FALSE ""
50 0 1 2 83 0.0591235936565798 0.0591235936565798 0.00311916028268478 FALSE ""
100 0 0.25 1 84 -0.0770170460040093 0.0770170460040093 0.00474543083945684 FALSE ""
50 0 0.25 3 85 0.140252270839644 0.140252270839644 0.0172970098170276 FALSE ""
250 1 1 4 86 0.994983905681453 0.00501609431854722 0.533343766517904 FALSE ""
50 0 1 4 87 -0.133115854811577 0.133115854811577 0.0212313030553424 FALSE ""
50 0 0.25 2 88 -0.00574619337623664 0.00574619337623664 5.3467234850749e-05 FALSE ""
250 1 0.25 1 89 1.00860179461816 0.00860179461816046 0.504945144138694 FALSE ""
50 0.5 1 4 90 0.496166894151848 0.00383310584815183 0.245308446480724 FALSE ""
50 1 1 5 91 0.982035982036817 0.0179640179631828 0.460922745915149 FALSE ""
50 1 0.25 4 92 1.0255134259204 0.025513425920396 0.379381541874849 FALSE ""
250 0 0.5 5 93 0.00672313501692424 0.00672313501692424 4.2856960120276e-05 FALSE ""
50 1 0.25 2 94 0.88102079077459 0.11897920922541 0.48816431060826 FALSE ""
50 0.5 0.25 3 95 0.558562893752294 0.0585628937522935 0.214780765720137 FALSE ""
50 0 0.5 1 96 -0.0277266381327555 0.0277266381327555 0.000549362179883855 FALSE ""
250 1 0.5 1 97 0.986869950261856 0.0131300497381437 0.487190782559542 FALSE ""
50 0 0.5 4 98 -0.0307153513501225 0.0307153513501225 0.00127029436434928 FALSE ""
250 1 1 2 99 1.08583629299719 0.0858362929971948 0.539779042588719 FALSE ""
250 0.5 0.5 1 100 0.618008917684142 0.118008917684142 0.315331771135944 FALSE ""
100 1 1 4 101 1.11322450536866 0.113224505368663 0.563495922347368 FALSE ""
100 1 1 2 102 1.03887953608252 0.0388795360825152 0.538911860609186 FALSE ""
50 0.5 0.25 4 103 0.662648975435603 0.162648975435603 0.330407967427499 FALSE ""
100 0.5 1 3 104 0.500304968508794 0.000304968508794468 0.199202021325819 FALSE ""
250 1 1 3 105 1.18930864210672 0.189308642106722 0.569022017793472 FALSE ""
100 1 0.25 1 106 0.950148719225712 0.0498512807742882 0.419574140205088 FALSE ""
50 1 1 2 107 1.00652443718933 0.0065244371893276 0.481079912540576 FALSE ""
250 0.5 0.25 3 108 0.522621743927964 0.0226217439279636 0.220306532037262 FALSE ""
100 0.5 0.5 5 109 0.473661366321962 0.026338633678038 0.20471480190344 FALSE ""
250 1 1 1 110 0.986445811873732 0.0135541881262679 0.460430348496745 FALSE ""
50 1 1 1 111 1.11255306926873 0.112553069268733 0.639865770771015 FALSE ""
50 0.5 1 2 112 0.177922642625601 0.322077357374399 0.0212723209966946 FALSE ""
50 0 1 1 113 0.0833596042101234 0.0833596042101234 0.0094777994845158 FALSE ""
50 0 0.25 5 114 0.424085230143684 0.424085230143684 0.142758557988161 FALSE ""
50 0.5 1 1 115 0.410837795711384 0.0891622042886161 0.115116909911649 FALSE ""
100 1 1 1 116 1.11644698356682 0.11644698356682 0.56680522677984 FALSE ""
100 0.5 1 1 117 0.418475996515904 0.0815240034840962 0.123882437031999 FALSE ""
100 0.5 1 2 118 0.576300184508904 0.0763001845089044 0.260038196679759 FALSE ""
250 0.5 1 3 119 0.488597845526677 0.0114021544733234 0.191489703808652 FALSE ""
100 0 0.25 4 120 0.000908997116436629 0.000908997116436629 8.58366390333373e-07 FALSE ""
100 0 0.5 2 121 -0.0719067131042274 0.0719067131042274 0.00716472419576957 FALSE ""
50 0.5 0.25 2 122 0.6095520245357 0.1095520245357 0.274285351142421 FALSE ""
250 0.5 0.25 1 123 0.523678702064434 0.0236787020644341 0.197444623490858 FALSE ""
100 1 0.25 4 124 0.92975428131918 0.0702457186808195 0.436149024336982 FALSE ""
100 0.5 0.25 4 125 0.523887449682001 0.0238874496820008 0.221150474725163 FALSE ""
250 0.5 0.5 2 126 0.613253790766195 0.113253790766195 0.273364749423722 FALSE ""
50 0.5 0.5 4 127 0.454787012022533 0.0452129879774669 0.269363136361638 FALSE ""
100 1 0.25 2 128 0.920220554639928 0.0797794453600716 0.363915297798631 FALSE ""
100 0 0.5 5 129 0.15971632254054 0.15971632254054 0.0300792127214287 FALSE ""
100 1 0.25 3 130 0.957797642334765 0.0422023576652349 0.498566486462268 FALSE ""
250 0.5 1 4 131 0.503777767676771 0.00377776767677107 0.210079577523261 FALSE ""
50 1 0.5 2 132 1.22320739518846 0.223207395188462 0.518610915585277 FALSE ""
250 0 0.25 1 133 -0.0479973140016719 0.0479973140016719 0.00238893160829152 FALSE ""
50 1 1 3 134 1.16707776737558 0.167077767375576 0.669224992653153 FALSE ""
250 0 1 5 135 -0.00386508958444886 0.00386508958444886 1.49903449520642e-05 FALSE ""
