"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 0.5 1 2 93 0.502961636144421 0.00296163614442113 0.22325277644004 FALSE ""
100 0.5 0.5 3 94 0.360249923960065 0.139750076039935 0.12252235712908 FALSE ""
250 0 0.25 1 95 -0.0747618858564155 0.0747618858564155 0.00530471185302843 FALSE ""
250 0.5 1 5 96 0.41370338945419 0.0862966105458099 0.141769787991356 FALSE ""
100 1 1 5 97 0.909354468434643 0.0906455315653573 0.476552298339914 FALSE ""
50 0 1 1 98 -0.0783996182587732 0.0783996182587732 0.00892245240259045 FALSE ""
50 1 1 3 99 0.861674301595517 0.138325698404483 0.439081829947297 FALSE ""
250 0.5 0.5 5 100 0.400197678771489 0.0998023212285109 0.152674943864012 FALSE ""
50 0.5 1 3 101 0.45045217294199 0.0495478270580104 0.181779564145063 FALSE ""
250 0.5 1 3 102 0.440951483370724 0.0590485166292758 0.173641365253036 FALSE ""
50 0 0.5 4 103 0.0459953243083907 0.0459953243083907 0.0018186602839512 FALSE ""
50 1 1 5 104 0.957251382963627 0.0427486170363732 0.358528713636712 FALSE ""
250 0.5 0.25 4 105 0.524157052736791 0.024157052736791 0.190142931696928 FALSE ""
250 1 0.25 3 106 0.98412774416708 0.0158722558329195 0.50778220883098 FALSE ""
50 0.5 1 2 107 0.292021265173917 0.207978734826083 0.0675992056647003 FALSE ""
100 1 0.5 5 108 1.00477113524979 0.00477113524979211 0.51572002252492 FALSE ""
250 1 0.5 2 109 0.886485149230916 0.113514850769084 0.484145969513259 FALSE ""
100 0.5 1 1 110 0.488871512477023 0.0111284875229774 0.166455271267806 FALSE ""
100 0.5 0.5 1 111 0.328331282501929 0.171668717498071 0.074904219800257 FALSE ""
50 0 1 2 112 -0.0992671282613426 0.0992671282613426 0.00721565302251002 FALSE ""
100 1 0.5 1 113 1.1516079528492 0.151607952849202 0.616253790156268 FALSE ""
100 1 1 4 114 1.20340421698247 0.20340421698247 0.536010614256503 FALSE ""
100 0.5 0.5 4 115 0.396745019793914 0.103254980206086 0.154538676022345 FALSE ""
50 1 1 4 116 0.979608670897175 0.0203913291028255 0.48990899489173 FALSE ""
100 0 0.25 3 117 -0.015424757026522 0.015424757026522 0.000228389075712225 FALSE ""
250 1 1 5 118 0.897438795063757 0.102561204936243 0.411236697713458 FALSE ""
250 0.5 0.25 5 119 0.561190652941327 0.0611906529413272 0.231797235761128 FALSE ""
50 0.5 0.5 3 120 0.346219131814129 0.153780868185871 0.0785218966894527 FALSE ""
50 0 1 3 121 -0.0197603664619694 0.0197603664619694 0.000421544329815035 FALSE ""
250 1 1 4 122 1.04268009745833 0.0426800974583328 0.518441711392168 FALSE ""
50 1 1 1 123 0.889838696227415 0.110161303772585 0.413564614824285 FALSE ""
250 0.5 1 4 124 0.421434608366437 0.0785653916335634 0.140369505162485 FALSE ""
50 0.5 1 4 125 0.735295008973179 0.235295008973179 0.449307780759196 FALSE ""
50 1 0.5 1 126 0.773866099384537 0.226133900615463 0.420057573680517 FALSE ""
50 0.5 0.25 4 127 0.603090407168353 0.103090407168353 0.289698183057499 FALSE ""
100 1 0.25 1 128 0.898124448795663 0.101875551204337 0.519052029205226 FALSE ""
50 0 0.5 2 129 -0.0340860557892099 0.0340860557892099 0.000756819077440537 FALSE ""
100 0 0.5 5 130 0.136399519461092 0.136399519461092 0.0235854416445975 FALSE ""
50 0 0.25 4 131 -0.0639932753936891 0.0639932753936891 0.00401720613476901 FALSE ""
100 0 0.5 3 132 -0.162989264717392 0.162989264717392 0.0268077295418966 FALSE ""
250 0.5 1 2 133 0.420239102797342 0.0797608972026584 0.145424438583479 FALSE ""
50 1 0.5 3 134 0.840258094466213 0.159741905533787 0.556125505608572 FALSE ""
100 0.5 0.25 1 135 0.680827942448781 0.180827942448781 0.287427711456495 FALSE ""
