"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 1 0.5 5 1 1.00735586931727 0.00735586931726795 0.484402139880853 FALSE ""
50 1 0.5 4 2 1.1223469186061 0.122346918606101 0.586802908408508 FALSE ""
100 1 1 2 3 1.10861277432033 0.108612774320329 0.683311227494812 FALSE ""
50 0.5 0.25 4 4 0.531687706901641 0.0316877069016409 0.180179493547844 FALSE ""
250 1 0.5 2 5 0.983360181116979 0.0166398188830215 0.486720266279371 FALSE ""
50 1 0.5 3 6 0.889904706648981 0.110095293351019 0.45803339825839 FALSE ""
50 1 1 4 7 0.957228015324327 0.0427719846756728 0.480641666269335 FALSE ""
50 1 0.25 2 8 1.07974357794465 0.0797435779446451 0.472137173186469 FALSE ""
50 1 0.5 1 9 1.10908309734735 0.109083097347349 0.684946261821864 FALSE ""
50 0.5 0.5 2 10 0.433594067279196 0.0664059327208044 0.342546111707381 FALSE ""
50 0.5 0.25 1 11 0.537384445505708 0.0373844455057076 0.243587157117699 FALSE ""
50 1 1 5 12 1.19661711032175 0.196617110321746 0.471435570498597 FALSE ""
100 0 0.25 3 13 0.0888788055381502 0.0888788055381502 0.00712674357613615 FALSE ""
50 0.5 0.25 5 14 0.509356048055148 0.00935604805514789 0.176565459040011 FALSE ""
50 0.5 0.25 2 15 0.387098869446175 0.112901130553825 0.0728701682655378 FALSE ""
100 0.5 0.25 5 16 0.515523648492787 0.0155236484927873 0.180737360974069 FALSE ""
50 1 0.25 3 17 0.808028541752344 0.191971458247656 0.300145828338976 FALSE ""
250 0 1 1 18 0.0499295445262624 0.0499295445262624 0.00221752784508725 FALSE ""
50 0 0.5 2 19 0.0757737028048509 0.0757737028048509 0.00534426829485367 FALSE ""
50 0.5 0.5 4 20 0.65856508476957 0.15856508476957 0.324445319594996 FALSE ""
50 0 0.25 2 21 0.230947659334133 0.230947659334133 0.0435404863185261 FALSE ""
50 1 0.25 4 22 1.11525488195049 0.115254881950485 0.535361452254359 FALSE ""
100 0.5 0.25 3 23 0.611537279292494 0.111537279292494 0.276476765665616 FALSE ""
50 0.5 1 1 24 0.40754022429164 0.0924597757083602 0.121862710252102 FALSE ""
100 0 1 3 25 0.0548104012770199 0.0548104012770199 0.00323294815246707 FALSE ""
250 0.5 1 3 26 0.406334873942999 0.0936651260570013 0.174180174507072 FALSE ""
250 0 0.5 4 27 -0.0283370876761571 0.0283370876761571 0.000794390940267713 FALSE ""
250 0.5 0.25 2 28 0.515106799868387 0.0151067998683875 0.191843580866382 FALSE ""
250 1 0.25 1 29 1.00721406405428 0.00721406405428193 0.491451039813225 FALSE ""
100 0.5 0.25 2 30 0.601119704085157 0.101119704085157 0.234747696923878 FALSE ""
50 0 0.25 4 31 -0.0343680402333174 0.0343680402333174 0.00154762110608902 FALSE ""
100 0.5 0.5 5 32 0.399177611250978 0.100822388749022 0.142402581080845 FALSE ""
250 1 0.25 4 33 0.90136429274452 0.0986357072554802 0.497825736743324 FALSE ""
50 0 0.5 4 34 0.21535884068086 0.21535884068086 0.0250350475510803 FALSE ""
100 1 1 3 35 0.951658282014079 0.048341717985921 0.459014600199966 FALSE ""
250 0.5 0.5 2 36 0.536012928752908 0.0360129287529078 0.219102700903537 FALSE ""
50 0.5 0.5 5 37 0.401593020635633 0.0984069793643668 0.16061105539565 FALSE ""
100 0 0.25 1 38 0.0469622291796918 0.0469622291796918 0.00219628647785909 FALSE ""
250 0.5 1 1 39 0.456003135570752 0.0439968644292476 0.183870956346917 FALSE ""
50 0 1 3 40 0.113799904359584 0.113799904359584 0.0163910389366203 FALSE ""
100 0 0.5 1 41 0.0981567572158012 0.0981567572158012 0.00886844592193709 FALSE ""
250 0 0.25 4 42 0.00114978854198525 0.00114978854198525 1.28959473541328e-06 FALSE ""
100 0 0.5 3 43 0.00550211565995702 0.00550211565995702 2.9194995702779e-05 FALSE ""
