"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 0 1 2 86 0.149403462953602 0.149403462953602 0.021284682766595 FALSE ""
100 1 1 5 87 1.00720553889586 0.00720553889586295 0.485733413577058 FALSE ""
250 0 0.5 5 88 0.0895149696252367 0.0895149696252367 0.0091988280086596 FALSE ""
100 0 0.5 3 89 0.0147447707755426 0.0147447707755426 0.000153293819716644 FALSE ""
50 1 0.5 1 90 1.14858883312922 0.148588833129221 0.607955676903212 FALSE ""
50 1 1 2 91 0.930601292709587 0.0693987072904128 0.455228059988148 FALSE ""
250 1 0.5 3 92 1.02854186789178 0.0285418678917788 0.470307174178059 FALSE ""
250 0 0.25 4 93 -0.0865723955675966 0.0865723955675966 0.00618177732498102 FALSE ""
50 1 1 5 94 1.11210563071741 0.112105630717414 0.583802083036568 FALSE ""
250 1 1 5 95 0.961241728518058 0.0387582714819416 0.52084400968987 FALSE ""
250 1 0.5 2 96 0.957352168094064 0.0426478319059358 0.4521422400449 FALSE ""
50 1 1 3 97 1.11510553067051 0.115105530670512 0.496203330639867 FALSE ""
100 1 1 1 98 0.989497214684133 0.010502785315867 0.570937309614746 FALSE ""
50 0 1 3 99 -0.0207008578377313 0.0207008578377313 0.000228918337394992 FALSE ""
100 0.5 1 1 100 0.535826395212165 0.0358263952121651 0.271336886931357 FALSE ""
250 1 1 3 101 1.01122889671192 0.0112288967119165 0.471875327941319 FALSE ""
100 0.5 0.5 5 102 0.486584371430206 0.0134156285697942 0.176798846070599 FALSE ""
100 0 0.25 3 103 0.0561039246654895 0.0561039246654895 0.00392008054867542 FALSE ""
100 0 0.25 5 104 -0.0922966252007534 0.0922966252007534 0.00732746406533088 FALSE ""
250 0.5 1 4 105 0.441928607247229 0.0580713927527711 0.16054497027683 FALSE ""
250 0.5 0.25 4 106 0.423815863042555 0.076184136957445 0.180500839375915 FALSE ""
100 1 0.25 3 107 0.979879100057682 0.0201208999423176 0.467292876354961 FALSE ""
50 0 0.25 4 108 -0.151398950399733 0.151398950399733 0.0268512464543514 FALSE ""
250 0.5 0.25 1 109 0.441756095377689 0.0582439046223108 0.137413052881758 FALSE ""
50 0 1 1 110 -0.240509495376361 0.240509495376361 0.05854365035641 FALSE ""
250 0 0.5 4 111 -0.036646661876833 0.036646661876833 0.0013741821662122 FALSE ""
50 0.5 0.5 1 112 0.706716153684086 0.206716153684086 0.283255663734743 FALSE ""
100 1 0.5 5 113 1.14923481526115 0.149234815261153 0.563872613142959 FALSE ""
100 0 0.5 2 114 -0.156101936902578 0.156101936902578 0.0205693292694031 FALSE ""
100 0.5 0.5 4 115 0.45451321576587 0.0454867842341303 0.198843243068307 FALSE ""
250 1 0.5 5 116 1.04748645180065 0.0474864518006504 0.501854507200288 FALSE ""
100 0.5 1 3 117 0.608612115892724 0.108612115892724 0.296145727027843 FALSE ""
100 0 0.25 2 118 -0.0530760160641991 0.0530760160641991 0.00360421690760669 FALSE ""
250 0 0.25 1 119 -0.0536223776699329 0.0536223776699329 0.00289000840732548 FALSE ""
50 0.5 0.25 2 120 0.513163569957247 0.0131635699572469 0.21522622420266 FALSE ""
100 1 1 3 121 1.10116612921953 0.101166129219529 0.602576940422973 FALSE ""
100 0 1 5 122 0.0342069103188001 0.0342069103188001 0.0013832704920976 FALSE ""
50 0 0.25 3 123 0.0322692898910955 0.0322692898910955 0.00111924166923275 FALSE ""
250 0.5 0.5 2 124 0.501573270881959 0.00157327088195924 0.206588536037899 FALSE ""
100 0.5 0.5 1 125 0.496679102040785 0.00332089795921514 0.216724114710728 FALSE ""
250 0 1 4 126 0.0197017231478768 0.0197017231478768 0.000427547876492049 FALSE ""
50 1 1 4 127 0.949674771320877 0.0503252286791226 0.542817800481401 FALSE ""
100 0.5 0.5 3 128 0.419121526880934 0.0808784731190662 0.164199179566475 FALSE ""
100 1 0.25 2 129 0.955877320547649 0.0441226794523507 0.47109567770476 FALSE ""
50 0.5 1 4 130 0.430365941479335 0.0696340585206647 0.202340472481735 FALSE ""
50 0.5 1 2 131 0.574854378975095 0.0748543789750951 0.285297217835689 FALSE ""
50 0 0.25 1 132 0.0688530984148846 0.0688530984148846 0.00273374533691275 FALSE ""
50 0 1 4 133 -0.0634002056514698 0.0634002056514698 0.00459937335709505 FALSE ""
100 1 0.5 4 134 1.07619729811859 0.0761972981185928 0.452144368149102 FALSE ""
100 0.5 1 2 135 0.4317993708493 0.0682006291507003 0.172454699214082 FALSE ""
