"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
50 0.5 1 2 77 0.531729182029857 0.0317291820298566 0.178248645973632 FALSE ""
250 0.5 0.5 1 78 0.572873103114522 0.072873103114522 0.274687516562913 FALSE ""
50 0 0.25 1 79 -0.0743985757378786 0.0743985757378786 0.0042912928396571 FALSE ""
50 0.5 0.25 4 80 0.38531682539826 0.11468317460174 0.156241693004529 FALSE ""
100 1 0.5 5 81 0.955848386105821 0.0441516138941792 0.416574582128132 FALSE ""
50 0.5 1 4 82 0.533933484386152 0.0339334843861522 0.194707993721308 FALSE ""
250 0.5 0.5 5 83 0.667790247628624 0.167790247628624 0.28801037769511 FALSE ""
100 0.5 0.5 3 84 0.520573020972929 0.0205730209729288 0.236528335524386 FALSE ""
250 1 0.25 2 85 0.939976318555446 0.0600236814445545 0.482097277282307 FALSE ""
250 0.5 0.5 3 86 0.539493202243635 0.0394932022436354 0.192640071015363 FALSE ""
50 0.5 1 5 87 0.231823184758835 0.268176815241165 0.042776626333307 FALSE ""
100 0 0.5 4 88 -0.0178657494010946 0.0178657494010946 0.00024870942037438 FALSE ""
250 0.5 0.5 4 89 0.474092560534213 0.0259074394657868 0.196125425158702 FALSE ""
100 1 0.25 4 90 1.14048061590205 0.140480615902054 0.505184816882618 FALSE ""
250 0.5 1 5 91 0.490236091616576 0.00976390838342434 0.182883183644201 FALSE ""
100 0 1 1 92 -0.0554965468334363 0.0554965468334363 0.00280208996664779 FALSE ""
50 0 1 4 93 0.0769057021262919 0.0769057021262919 0.00618013437863852 FALSE ""
100 1 1 4 94 1.16424897561444 0.164248975614435 0.590321445614637 FALSE ""
50 0 1 1 95 0.0275037632829934 0.0275037632829934 0.000838334572962306 FALSE ""
50 1 0.5 4 96 0.96491018835259 0.0350898116474102 0.479715230819579 FALSE ""
250 0 0.25 5 97 0.0113841285059363 0.0113841285059363 0.000117862411295458 FALSE ""
50 0 0.25 2 98 -0.129505284511451 0.129505284511451 0.0109795568325504 FALSE ""
50 0 0.5 4 99 0.070537448712801 0.070537448712801 0.00324521790993281 FALSE ""
50 0.5 1 1 100 0.638820411837956 0.138820411837956 0.216128314257917 FALSE ""
50 0 0.25 4 101 -0.206044130981661 0.206044130981661 0.0376788938021575 FALSE ""
250 0 1 2 102 0.0573723589580005 0.0573723589580005 0.00351239091348435 FALSE ""
250 1 1 2 103 1.05644183002725 0.0564418300272496 0.55583164404236 FALSE ""
100 1 0.5 1 104 1.04904467729049 0.0490446772904924 0.559311138861271 FALSE ""
100 0 0.5 1 105 0.122934468607884 0.122934468607884 0.0198487498601054 FALSE ""
250 0 0.5 3 106 -0.0279028930567151 0.0279028930567151 0.000592395760990681 FALSE ""
250 1 0.5 1 107 1.05316762562082 0.0531676256208196 0.538753733681067 FALSE ""
100 0.5 1 1 108 0.480452872657456 0.0195471273425436 0.222420319480669 FALSE ""
250 1 0.25 5 109 0.964968813868266 0.0350311861317344 0.475226788950015 FALSE ""
50 0.5 0.25 3 110 0.491808155792664 0.00819184420733582 0.211427126140109 FALSE ""
100 0 1 2 111 -0.0770463845327897 0.0770463845327897 0.00513182501717077 FALSE ""
250 1 0.5 3 112 1.04016237569515 0.0401623756951548 0.464082276455898 FALSE ""
100 0.5 1 3 113 0.486150176252036 0.0138498237479637 0.179394840217472 FALSE ""
50 0 0.5 3 114 -0.085307570976306 0.085307570976306 0.00949497528289407 FALSE ""
100 0.5 0.25 2 115 0.539537064262302 0.039537064262302 0.199592218088078 FALSE ""
100 0 0.5 2 116 -0.105380384774689 0.105380384774689 0.00961847538084663 FALSE ""
250 0 1 4 117 -0.0220129444629298 0.0220129444629298 0.000399548370124958 FALSE ""
250 0 0.25 3 118 -0.00847478845104887 0.00847478845104887 8.70903930895303e-05 FALSE ""
50 0.5 0.5 2 119 0.302786013080413 0.197213986919587 0.115702657616046 FALSE ""
250 1 0.25 1 120 1.04065095575506 0.0406509557550645 0.599683204757307 FALSE ""
50 0.5 0.5 4 121 0.644356211133137 0.144356211133137 0.318966768673818 FALSE ""
250 1 0.5 2 122 1.01312527740109 0.013125277401089 0.530476557269332 FALSE ""
100 0.5 0.5 4 123 0.710456376943646 0.210456376943646 0.243638697684459 FALSE ""
250 1 0.25 3 124 1.10430805438412 0.104308054384123 0.585012758501241 FALSE ""
250 0.5 0.25 2 125 0.441942032741387 0.0580579672586132 0.171271504261922 FALSE ""
100 0 0.25 2 126 0.0310277347801229 0.0310277347801229 0.00136870036388209 FALSE ""
250 0 1 3 127 -0.0362332035602251 0.0362332035602251 0.0014128969637582 FALSE ""
250 0.5 1 3 128 0.504757485435961 0.00475748543596066 0.190975937758431 FALSE ""
50 1 0.25 3 129 1.18296151485495 0.182961514854947 0.623111771601526 FALSE ""
50 1 0.25 4 130 1.04084135484613 0.0408413548461317 0.606461598305273 FALSE ""
100 0 0.5 3 131 0.0302274265863557 0.0302274265863557 0.000967608213516566 FALSE ""
250 0.5 1 1 132 0.597686443076078 0.0976864430760782 0.250616673884372 FALSE ""
100 1 1 2 133 1.00714958577248 0.00714958577248304 0.457865045331254 FALSE ""
250 0.5 0.25 5 134 0.453195897564467 0.046804102435533 0.202879689472868 FALSE ""
100 0 1 3 135 -0.113725008903611 0.113725008903611 0.0151343412981229 FALSE ""
