"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
250 1 0.5 3 38 0.980395116513939 0.0196048834860608 0.505061798470377 FALSE ""
250 0.5 1 4 39 0.476489874220585 0.0235101257794145 0.177120943082158 FALSE ""
250 0.5 0.5 1 40 0.500081818314626 8.18183146262808e-05 0.196928550454378 FALSE ""
100 1 0.25 2 41 0.960509369908349 0.0394906300916511 0.394671428496251 FALSE ""
100 1 0.25 5 42 0.97990296073648 0.0200970392635201 0.460447236462592 FALSE ""
100 0 1 3 43 -0.0800180452123914 0.0800180452123914 0.00468513087032877 FALSE ""
100 0.5 1 3 44 0.517879069545673 0.0178790695456728 0.216475666700765 FALSE ""
50 1 0.25 1 45 1.13183167166398 0.131831671663977 0.502230882215997 FALSE ""
250 1 1 4 46 1.10142727287186 0.101427272871859 0.503058539902157 FALSE ""
50 1 0.25 4 47 1.1316762276502 0.131676227650201 0.464652853031037 FALSE ""
50 1 1 3 48 0.915348127113297 0.084651872886703 0.413357240794466 FALSE ""
50 0.5 1 3 49 0.416524783966139 0.0834752160338605 0.167722075392695 FALSE ""
250 0 0.25 3 50 0.0152211269054979 0.0152211269054979 0.000254347969231483 FALSE ""
100 0.5 0.5 4 51 0.513330665212338 0.0133306652123375 0.194574297963605 FALSE ""
100 1 1 3 52 0.974182204881592 0.0258177951184082 0.478164937504316 FALSE ""
100 0.5 0.25 1 53 0.475955500013596 0.0240444999864042 0.146884290766642 FALSE ""
100 0 1 5 54 0.064055124170504 0.064055124170504 0.00368168283792572 FALSE ""
50 0.5 1 4 55 0.438594011406739 0.0614059885932611 0.136600747189229 FALSE ""
50 0 1 1 56 0.240749806160448 0.240749806160448 0.0480891512260341 FALSE ""
250 1 0.25 1 57 1.0625277155971 0.0625277155970954 0.538594851581668 FALSE ""
250 1 0.25 3 58 1.00005319390154 5.31939015442351e-05 0.50346663487015 FALSE ""
100 1 0.5 3 59 0.91699354454501 0.0830064554549896 0.413733964019305 FALSE ""
100 0.5 0.5 3 60 0.392475631992899 0.107524368007101 0.12637316133827 FALSE ""
100 0 0.5 3 61 -0.196872118056307 0.196872118056307 0.0367773596940917 FALSE ""
250 1 0.5 5 62 0.958758611541475 0.0412413884585248 0.476655833518241 FALSE ""
50 0.5 0.5 5 63 0.342427523190116 0.157572476809884 0.140182582153325 FALSE ""
250 0.5 0.25 4 64 0.549533376787199 0.0495333767871989 0.213179045767628 FALSE ""
250 0 0.5 4 65 -0.16485815008258 0.16485815008258 0.0289642457160923 FALSE ""
250 0 1 5 66 0.0493504882313877 0.0493504882313877 0.00231050860681675 FALSE ""
50 0 1 5 67 0.180080966696601 0.180080966696601 0.038236818415678 FALSE ""
50 1 0.25 5 68 0.981395678096261 0.0186043219037387 0.558108069608353 FALSE ""
250 0 0.25 2 69 -0.0243734660918143 0.0243734660918143 0.000600362626300143 FALSE ""
50 0 0.5 5 70 0.0901733885373281 0.0901733885373281 0.0123187803294652 FALSE ""
50 1 1 4 71 0.92535636678864 0.07464363321136 0.500133930800895 FALSE ""
250 0.5 1 3 72 0.463532592682348 0.0364674073176515 0.213007566960268 FALSE ""
250 0.5 0.25 2 73 0.401692946104653 0.0983070538953469 0.16363331147444 FALSE ""
250 0.5 1 1 74 0.425986815198197 0.074013184801803 0.168842362621175 FALSE ""
250 0 1 4 75 -0.115033917941719 0.115033917941719 0.0115562004114097 FALSE ""
50 0.5 1 2 76 0.277601201798728 0.222398798201272 0.0982414813634289 FALSE ""
250 1 1 1 77 1.07110777004499 0.071107770044986 0.532063018678506 FALSE ""
100 0.5 0.25 4 78 0.490035407696354 0.00996459230364632 0.186013212102601 FALSE ""
250 0 0.25 4 79 -0.049352516019347 0.049352516019347 0.00215906161979283 FALSE ""
50 0 1 4 80 0.003883947796965 0.003883947796965 2.16558607211879e-05 FALSE ""
100 1 0.25 4 81 0.991070340401004 0.00892965959899583 0.42315576420709 FALSE ""
250 1 0.25 2 82 1.01028551286946 0.0102855128694561 0.506314122940427 FALSE ""
100 0.5 0.5 1 83 0.505688375995905 0.00568837599590544 0.159033438822012 FALSE ""
50 0 0.25 5 84 0.242079884944313 0.242079884944313 0.0481683468206905 FALSE ""
50 1 0.5 3 85 0.956983541808187 0.0430164581918132 0.555038633049758 FALSE ""
250 1 0.25 5 86 0.886527703256051 0.113472296743949 0.408306860187046 FALSE ""
50 0 1 3 87 0.0800693061637535 0.0800693061637535 0.00659136350878739 FALSE ""
50 0 0.5 2 88 0.182272572676698 0.182272572676698 0.0270749567479461 FALSE ""
50 1 1 2 89 0.921480757554002 0.0785192424459982 0.383579885799876 FALSE ""
100 0.5 0.5 5 90 0.358276397826162 0.141723602173838 0.0889950220126072 FALSE ""
50 0.5 1 5 91 0.396348058182567 0.103651941817433 0.196527431608641 FALSE ""
250 1 1 3 92 1.00057673608 0.000576736079999751 0.489868563489213 FALSE ""
50 0.5 0.5 4 93 0.536612890528543 0.0366128905285432 0.170172772490291 FALSE ""
50 0 0.5 1 94 -0.042164295428409 0.042164295428409 0.0013773328604932 FALSE ""
100 1 0.5 2 95 0.814478312394593 0.185521687605407 0.441166672704299 FALSE ""
50 1 0.25 2 96 1.02990311469811 0.0299031146981112 0.531901701310294 FALSE ""
100 0 1 2 97 0.0794191615034422 0.0794191615034422 0.00554360317850702 FALSE ""
100 1 1 1 98 0.874484787358961 0.125515212641039 0.394819800683675 FALSE ""
100 0 1 4 99 -0.147515067931063 0.147515067931063 0.019940559771266 FALSE ""
50 0.5 0.25 2 100 0.573891602215043 0.0738916022150429 0.21182110313814 FALSE ""
250 0 0.25 1 101 -0.0812515701993497 0.0812515701993497 0.00511891370676945 FALSE ""
250 0.5 1 5 102 0.52318230390347 0.0231823039034701 0.185170694755527 FALSE ""
50 1 0.5 1 103 0.897170142781899 0.102829857218101 0.358497901512761 FALSE ""
100 0.5 0.25 5 104 0.496761126747023 0.00323887325297745 0.210897343256938 FALSE ""
250 0 1 1 105 -0.037029344578701 0.037029344578701 0.00146497208141997 FALSE ""
50 0.5 0.5 3 106 0.670530058910895 0.170530058910895 0.280938502336871 FALSE ""
250 0 0.5 1 107 0.0437948345490187 0.0437948345490187 0.00178490721196475 FALSE ""
250 1 1 5 108 1.02407234906814 0.0240723490681412 0.458890687220473 FALSE ""
50 0.5 0.25 4 109 0.441992013799176 0.0580079862008238 0.150998288128863 FALSE ""
50 1 0.5 2 110 1.28699611331796 0.286996113317959 0.64318515549918 FALSE ""
100 0 0.25 4 111 -0.0758637993662651 0.0758637993662651 0.00495453678394412 FALSE ""
100 1 0.5 5 112 1.19902004297917 0.199020042979174 0.539339478264802 FALSE ""
50 1 1 5 113 0.897097892933201 0.102902107066799 0.510890653089981 FALSE ""
250 0.5 1 2 114 0.565602100064743 0.0656021000647427 0.238189236201852 FALSE ""
250 0.5 0.25 5 115 0.520542707593159 0.0205427075931588 0.229011158143798 FALSE ""
50 1 0.5 4 116 0.993744171824145 0.00625582817585546 0.468964731588839 FALSE ""
250 0 0.5 2 117 -0.0163911476737295 0.0163911476737295 0.000237619661014169 FALSE ""
50 0.5 0.25 3 118 0.356603220770502 0.143396779229498 0.091999941809222 FALSE ""
100 0 0.25 1 119 -0.0467258912738729 0.0467258912738729 0.00179215919594016 FALSE ""
250 0.5 0.5 3 120 0.346717891344699 0.153282108655301 0.0987098291474706 FALSE ""
100 0.5 1 4 121 0.611235684544753 0.111235684544753 0.284435974753774 FALSE ""
250 0.5 0.5 2 122 0.516844712344392 0.0168447123443918 0.194978923195095 FALSE ""
50 0 1 2 123 -0.00980232352586337 0.00980232352586337 4.8115121709606e-05 FALSE ""
100 1 0.5 1 124 1.15803623669444 0.158036236694443 0.54287011639007 FALSE ""
50 0.5 0.5 2 125 0.317586513270329 0.182413486729671 0.0860459910625118 FALSE ""
250 0.5 0.25 1 126 0.524274872828583 0.0242748728285829 0.184673867754855 FALSE ""
50 0 0.25 2 127 -0.0878425916235036 0.0878425916235036 0.00622024341456957 FALSE ""
250 1 0.5 4 128 1.09264558784894 0.0926455878489369 0.548318706503567 FALSE ""
250 0 0.25 5 129 0.00115431911584234 0.00115431911584234 1.15126767166197e-06 FALSE ""
100 0 0.25 5 130 0.0317439813093451 0.0317439813093451 0.000831333551934362 FALSE ""
250 0 0.5 3 131 -0.0442290220323552 0.0442290220323552 0.00166744665744268 FALSE ""
250 0 1 3 132 0.053958706034872 0.053958706034872 0.00284462986283082 FALSE ""
250 0 1 2 133 0.0243643105680896 0.0243643105680896 0.000686560442248061 FALSE ""
250 0.5 0.5 5 134 0.528870968344478 0.0288709683444783 0.280634529987475 FALSE ""
100 1 1 5 135 0.922829768396208 0.0771702316037923 0.445500026593249 FALSE ""
