"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
250 0 1 3 46 0.0387613138789642 0.0387613138789642 0.00150525746153968 FALSE ""
100 1 1 1 47 1.03982231090939 0.0398223109093854 0.53949755589549 FALSE ""
100 0.5 0.5 1 48 0.391967611050493 0.108032388949507 0.11055996130106 FALSE ""
250 0 0.5 5 49 -0.046374062712892 0.046374062712892 0.00233795773504971 FALSE ""
50 0 1 3 50 0.0998063023215113 0.0998063023215113 0.011730638953076 FALSE ""
250 1 0.25 2 51 1.137812923216 0.137812923215998 0.608701361483399 FALSE ""
250 0.5 1 1 52 0.483735560069833 0.0162644399301671 0.221362009264082 FALSE ""
100 0 1 5 53 0.144218214840978 0.144218214840978 0.0175968994650337 FALSE ""
100 0 0.25 4 54 0.161096137797963 0.161096137797963 0.0357690386189351 FALSE ""
100 1 0.5 1 55 1.05809595936971 0.0580959593697057 0.517796102801597 FALSE ""
50 1 0.25 4 56 0.939043114058889 0.0609568859411115 0.478650283166106 FALSE ""
100 0 0.5 3 57 -0.0853538151011675 0.0853538151011675 0.00841454869714171 FALSE ""
250 0.5 1 3 58 0.580707972582931 0.0807079725829311 0.230353873358438 FALSE ""
100 0.5 0.25 5 59 0.642105479936246 0.142105479936246 0.274596952499106 FALSE ""
50 1 0.25 3 60 0.99123689567755 0.00876310432244987 0.335577426989131 FALSE ""
100 0 0.25 2 61 0.0324807566871181 0.0324807566871181 0.00105774180617368 FALSE ""
50 0.5 0.25 5 62 0.3355173022176 0.1644826977824 0.120082623643649 FALSE ""
100 0.5 1 2 63 0.478969971040311 0.0210300289596895 0.21087164921021 FALSE ""
100 0.5 0.5 2 64 0.555452930228969 0.0554529302289694 0.290595334474312 FALSE ""
50 1 0.25 5 65 0.917477218013737 0.0825227819862633 0.42340333263336 FALSE ""
100 0 0.5 1 66 -0.0469374184339862 0.0469374184339862 0.00198123909634169 FALSE ""
250 0.5 1 5 67 0.45424872459173 0.0457512754082697 0.144485755738648 FALSE ""
250 1 1 4 68 0.962728114062378 0.0372718859376218 0.505156166313716 FALSE ""
250 0 0.25 1 69 0.21179354249451 0.21179354249451 0.042874224037006 FALSE ""
250 0.5 0.25 3 70 0.424115390060107 0.0758846099398926 0.151815306761713 FALSE ""
100 0 0.25 1 71 0.0528304535211615 0.0528304535211615 0.00270720672927506 FALSE ""
250 0.5 0.25 5 72 0.555434834320742 0.0554348343207416 0.213174984357291 FALSE ""
100 1 0.25 1 73 1.12337037119364 0.12337037119364 0.479520247551284 FALSE ""
50 0 1 2 74 -0.22803610150431 0.22803610150431 0.0890281090774774 FALSE ""
100 1 1 4 75 0.947873212401197 0.0521267875988028 0.410006793436205 FALSE ""
50 1 1 2 76 0.983839073363091 0.0161609266369088 0.522356404034161 FALSE ""
50 0.5 0.5 1 77 0.723466627697534 0.223466627697534 0.251651129407719 FALSE ""
250 1 0.25 4 78 0.897394399360829 0.102605600639171 0.472670878407196 FALSE ""
250 0.5 0.25 2 79 0.540239548013032 0.0402395480130324 0.232114719282931 FALSE ""
250 1 0.5 3 80 0.911322863039002 0.0886771369609977 0.463474165577427 FALSE ""
250 1 1 1 81 0.9504791638398 0.0495208361602002 0.383419139187643 FALSE ""
100 0.5 1 4 82 0.567865735097964 0.0678657350979643 0.273462813857717 FALSE ""
250 0.5 1 4 83 0.60170986773876 0.10170986773876 0.253754879682875 FALSE ""
250 0 0.5 4 84 0.0110616980173341 0.0110616980173341 0.000146655965964427 FALSE ""
250 0 1 1 85 -0.100464683673011 0.100464683673011 0.00907565702492054 FALSE ""
100 0 1 3 86 -0.0199846182591207 0.0199846182591207 0.000279174791052682 FALSE ""
100 1 0.5 3 87 1.08617220513548 0.0861722051354796 0.492094267155803 FALSE ""
250 0.5 0.5 3 88 0.424197290192417 0.0758027098075827 0.121767973300194 FALSE ""
50 0 0.5 2 89 0.115753989910762 0.115753989910762 0.0179431359136761 FALSE ""
50 0.5 0.25 3 90 0.550859358431721 0.0508593584317214 0.278077722862293 FALSE ""
100 0 1 4 91 -0.0714926436018466 0.0714926436018466 0.00504464027675955 FALSE ""
250 0 0.5 3 92 0.131321406295008 0.131321406295008 0.0162666376005138 FALSE ""
250 1 1 5 93 1.05442641067235 0.0544264106723538 0.518777759398827 FALSE ""
50 0 1 1 94 -0.224418402050518 0.224418402050518 0.0586963824032781 FALSE ""
100 0.5 0.5 5 95 0.566592959568093 0.0665929595680926 0.204559983532068 FALSE ""
50 1 0.5 5 96 1.02510594731039 0.0251059473103892 0.544354613435124 FALSE ""
250 0 0.25 4 97 -0.0445396892989407 0.0445396892989407 0.00184923858677369 FALSE ""
100 0 0.5 5 98 0.0709208670519343 0.0709208670519343 0.00567026321003522 FALSE ""
100 0 0.5 4 99 0.076554550338979 0.076554550338979 0.00752888767396389 FALSE ""
50 1 1 5 100 1.02178382502815 0.021783825028145 0.422505977829586 FALSE ""
100 1 0.25 2 101 0.810453896244215 0.189546103755785 0.358978700404374 FALSE ""
50 0.5 1 5 102 0.438970000250327 0.0610299997496725 0.222683551981085 FALSE ""
50 0.5 0.25 4 103 0.584103396978885 0.0841033969788847 0.291422591420084 FALSE ""
50 0.5 0.5 3 104 0.469404460643226 0.0305955393567739 0.229454867799622 FALSE ""
250 1 0.5 4 105 1.03391229148586 0.0339122914858581 0.539185114100286 FALSE ""
50 0 0.5 3 106 -0.134794744147487 0.134794744147487 0.0128869119197424 FALSE ""
100 0 0.25 3 107 -0.0907984989053893 0.0907984989053893 0.00982752353094907 FALSE ""
250 0.5 0.5 5 108 0.565216248985071 0.0652162489850712 0.240440168098975 FALSE ""
100 1 0.25 5 109 0.919392188111996 0.080607811888004 0.510237757714638 FALSE ""
250 0.5 0.5 2 110 0.429547745876297 0.0704522541237025 0.144895440535777 FALSE ""
50 0 0.25 2 111 0.315142021534141 0.315142021534141 0.063247391413306 FALSE ""
250 1 0.25 3 112 0.997054856107832 0.00294514389216771 0.451563755269631 FALSE ""
100 1 0.25 4 113 0.894482924077302 0.105517075922698 0.474912467242582 FALSE ""
50 0.5 1 2 114 0.396033047494626 0.103966952505374 0.229844554574365 FALSE ""
50 1 0.5 4 115 1.10252895034244 0.102528950342441 0.598982860815694 FALSE ""
100 1 0.25 3 116 1.05100415762533 0.0510041576253337 0.544013236214241 FALSE ""
100 0.5 1 5 117 0.502364578858976 0.00236457885897645 0.205625201857861 FALSE ""
100 1 1 5 118 0.937336717820507 0.0626632821794934 0.523373339513599 FALSE ""
250 1 0.5 5 119 0.972830411943404 0.0271695880565963 0.460300650089334 FALSE ""
100 1 1 3 120 0.933090186890811 0.0669098131091888 0.430786324372128 FALSE ""
250 1 0.25 1 121 1.03359520197526 0.033595201975255 0.481789452446211 FALSE ""
50 0 0.5 1 122 0.0280109332315109 0.0280109332315109 0.000965340221041056 FALSE ""
100 0 0.25 5 123 -0.00580803175597113 0.00580803175597113 3.03778939354536e-05 FALSE ""
100 0.5 0.5 4 124 0.43007671652354 0.0699232834764602 0.117845901555563 FALSE ""
100 0 1 1 125 -0.0960341149678666 0.0960341149678666 0.0134458997227715 FALSE ""
100 1 0.5 2 126 0.940481117626082 0.0595188823739178 0.479243601727922 FALSE ""
250 1 0.5 1 127 1.00327068907055 0.00327068907055206 0.471417553153369 FALSE ""
100 1 1 2 128 0.864062322908226 0.135937677091774 0.355433330741199 FALSE ""
50 1 1 3 129 1.23069603046303 0.230696030463026 0.562100595576255 FALSE ""
250 0 0.25 5 130 0.0516605242580152 0.0516605242580152 0.0029859766082897 FALSE ""
50 0.5 0.25 1 131 0.746805326750214 0.246805326750214 0.353081056163578 FALSE ""
50 1 0.25 2 132 1.07472291978068 0.0747229197806758 0.55418189729123 FALSE ""
100 0.5 1 1 133 0.478590447455482 0.0214095525445179 0.139053503072396 FALSE ""
50 1 0.5 2 134 0.991293843186436 0.00870615681356435 0.441567689681518 FALSE ""
50 0 0.25 3 135 0.285873552244003 0.285873552244003 0.0864948002715614 FALSE ""
