"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 1 0.25 2 79 1.04703699765416 0.0470369976541629 0.630737759650713 FALSE ""
50 1 1 3 80 1.11346540992805 0.113465409928051 0.619565928399776 FALSE ""
50 1 0.5 1 81 1.14334418557795 0.14334418557795 0.594602542701832 FALSE ""
100 1 0.5 3 82 1.04331045657953 0.0433104565795253 0.519466803890327 FALSE ""
250 0 1 1 83 -0.021210690514588 0.021210690514588 0.000354017927383255 FALSE ""
50 0.5 0.5 4 84 0.752928560853793 0.252928560853793 0.270184475822495 FALSE ""
50 0.5 0.5 3 85 0.552828357565841 0.0528283575658407 0.235263277062767 FALSE ""
100 0.5 0.5 2 86 0.643228747425142 0.143228747425142 0.216811874479752 FALSE ""
50 1 1 2 87 0.926407348640227 0.0735926513597733 0.570669633511186 FALSE ""
50 0.5 0.5 1 88 0.457479878246978 0.0425201217530225 0.169898385200138 FALSE ""
250 1 0.25 3 89 1.00118101851234 0.00118101851233732 0.46000730965929 FALSE ""
250 1 0.25 5 90 1.00445191564157 0.00445191564156722 0.493018818358227 FALSE ""
250 0 1 3 91 0.132434439483336 0.132434439483336 0.0176205173120312 FALSE ""
250 1 0.5 4 92 1.06579923472425 0.0657992347242538 0.503309173088873 FALSE ""
250 0 1 2 93 -0.0609668269482355 0.0609668269482355 0.00373186902082606 FALSE ""
250 0 0.25 3 94 0.0993405105782173 0.0993405105782173 0.0077378935693142 FALSE ""
250 0 0.5 4 95 -0.0341120501009769 0.0341120501009769 0.00133584968530165 FALSE ""
100 1 0.5 2 96 0.971227248972558 0.0287727510274416 0.406183447604855 FALSE ""
50 0.5 1 5 97 0.435621831141484 0.0643781688585164 0.130333841340395 FALSE ""
250 0 0.25 1 98 -0.0775540113159521 0.0775540113159521 0.00648217696892345 FALSE ""
50 0 0.25 5 99 -0.0393120616789894 0.0393120616789894 0.000835277720666067 FALSE ""
50 0.5 0.25 1 100 0.35599827548545 0.14400172451455 0.0869232686224698 FALSE ""
250 0.5 0.25 2 101 0.439630177750895 0.0603698222491055 0.206240948557007 FALSE ""
100 0 1 4 102 0.122764130853375 0.122764130853375 0.0161426967867929 FALSE ""
50 0 1 3 103 0.0947068616574641 0.0947068616574641 0.0121032424245073 FALSE ""
50 0.5 1 4 104 0.670692813010426 0.170692813010426 0.311941462597069 FALSE ""
250 1 0.25 4 105 0.917450614447808 0.0825493855521925 0.454587273853292 FALSE ""
250 1 0.5 1 106 1.10609381595623 0.106093815956226 0.564110284903343 FALSE ""
50 0 0.25 2 107 0.29878239335859 0.29878239335859 0.055069879042797 FALSE ""
50 1 1 1 108 1.05038014204036 0.0503801420403611 0.635559432938179 FALSE ""
100 0 0.5 3 109 0.0207448175824155 0.0207448175824155 0.000494297200870515 FALSE ""
50 0 0.5 2 110 -0.142881687213455 0.142881687213455 0.0207585198347347 FALSE ""
50 1 0.25 3 111 1.06458439878641 0.0645843987864099 0.462747929336504 FALSE ""
250 0.5 1 2 112 0.432995628183375 0.0670043718166255 0.171040502120828 FALSE ""
50 0 0.25 1 113 -0.223032379012241 0.223032379012241 0.0343533363908732 FALSE ""
50 1 0.25 4 114 1.08318494473747 0.0831849447374748 0.569258745649579 FALSE ""
100 0 0.25 4 115 -0.213660069697602 0.213660069697602 0.0343694847772135 FALSE ""
100 1 0.25 1 116 1.06693855517844 0.066938555178442 0.55900997159136 FALSE ""
100 0.5 0.5 5 117 0.533786533137154 0.0337865331371542 0.295252041021319 FALSE ""
50 0.5 0.5 5 118 0.727040884138949 0.227040884138949 0.371155521868579 FALSE ""
250 1 0.5 5 119 0.989184322834462 0.0108156771655378 0.442921193250619 FALSE ""
250 0 0.25 2 120 -0.119419440766677 0.119419440766677 0.014376025160339 FALSE ""
50 1 0.5 5 121 0.918347772022883 0.0816522279771175 0.441482877885705 FALSE ""
50 1 1 4 122 1.34751836167809 0.347518361678088 0.566901266159101 FALSE ""
250 0.5 0.5 4 123 0.574595388801567 0.074595388801567 0.237664889632407 FALSE ""
250 0 1 5 124 0.136083238021324 0.136083238021324 0.0236493555920885 FALSE ""
100 0.5 1 1 125 0.433848783325562 0.0661512166744384 0.165600807788842 FALSE ""
50 0 0.5 4 126 -0.0164033266327166 0.0164033266327166 0.000193665597936498 FALSE ""
100 0 1 3 127 -0.0147329558931156 0.0147329558931156 0.000226530765605613 FALSE ""
250 1 0.25 2 128 0.978088523723781 0.0219114762762188 0.45058653791509 FALSE ""
250 1 1 3 129 1.06757667623988 0.0675766762398782 0.533595975276611 FALSE ""
50 1 0.5 4 130 1.09030506807659 0.0903050680765902 0.565248040766153 FALSE ""
100 0.5 0.25 3 131 0.471014675709207 0.0289853242907929 0.244591812595709 FALSE ""
250 1 1 5 132 0.911723143202672 0.088276856797328 0.481379845401268 FALSE ""
250 0.5 0.5 1 133 0.591556335349686 0.0915563353496864 0.225573917272086 FALSE ""
100 1 1 1 134 0.960705669343244 0.0392943306567558 0.498244539822703 FALSE ""
50 1 0.25 5 135 1.2123238950218 0.212323895021799 0.626467563221469 FALSE ""
